meta_bat_volt,meta_needs_review,meta_station_id,meta_station_name,meta_version,date_datetime,date_doy,date_hour,date_year,dwpt,dwptF,eto_azmet,eto_azmet_in,heatstress_cottonC,heatstress_cottonF,precip_total,precip_total_in,relative_humidity,sol_rad_total,sol_rad_total_ly,temp_airC,temp_airF,temp_soil_10cmC,temp_soil_10cmF,temp_soil_50cmC,temp_soil_50cmF,vp_actual,vp_deficit,wind_2min_spd_max_mph,wind_2min_spd_max_mps,wind_2min_spd_mean_mph,wind_2min_spd_mean_mps,wind_2min_timestamp,wind_2min_vector_dir,wind_spd_max_mph,wind_spd_max_mps,wind_spd_mph,wind_spd_mps,wind_vector_dir,wind_vector_dir_stand_dev,wind_vector_magnitude,wind_vector_magnitude_mph
12.65,0,az04,Safford,1,2023-07-02T20:00:00Z,183,2000,2023,-0.7,30.7,0.2,0.01,29,84.2,0,0,10,0.05,1.2,36.2,97.2,34.9,94.8,29.5,85.1,0.58,5.41,12.8,5.7,8.9,4,2023-07-02T19:40:20-07:00,290,16.6,7.4,8.9,4,294,10,4,8.9
12.63,0,az04,Safford,1,2023-07-02T21:00:00Z,183,2100,2023,-0.2,31.6,0.1,0.01,29.1,84.4,0,0,12,0,0,33.8,92.8,34.6,94.3,29.6,85.3,0.6,4.66,8.7,3.9,5.8,2.6,2023-07-02T20:08:40-07:00,288,11,4.9,5.8,2.6,312,22,2.4,5.4
12.61,0,az04,Safford,1,2023-07-02T22:00:00Z,183,2200,2023,0.6,33.2,0.1,0.01,26.8,80.3,0,0,14,0,0,31.5,88.7,34.2,93.6,29.6,85.3,0.64,3.97,8.3,3.7,6.5,2.9,2023-07-02T21:59:50-07:00,315,10.1,4.5,6.5,2.9,320,14,2.8,6.3
12.59,0,az04,Safford,1,2023-07-02T23:00:00Z,183,2300,2023,0.2,32.4,0.2,0.01,26.6,79.9,0,0,14,0,0,31.3,88.3,33.8,92.8,29.6,85.3,0.62,3.94,10.3,4.6,8.3,3.7,2023-07-02T22:23:00-07:00,311,12.8,5.7,8.3,3.7,319,12,3.6,8.1
12.93,0,az05,Coolidge,1,2023-07-01T19:00:00Z,182,1900,2023,3.9,39.1,0.2,0.01,30.4,86.7,0,0,12,0.58,13.86,38.4,101.1,37.4,99.3,31.8,89.2,0.81,5.97,9.6,4.3,6.5,2.9,2023-07-01T18:23:00-07:00,272,11.6,5.2,6.5,2.9,0,12,2.8,6.3
12.88,0,az05,Coolidge,1,2023-07-01T20:00:00Z,182,2000,2023,1.5,34.7,0.2,0.01,28.8,83.8,0,0,12,0.08,1.91,35.6,96.1,37.1,98.8,31.9,89.4,0.68,5.16,7.8,3.5,5.6,2.5,2023-07-01T19:05:40-07:00,258,9.2,4.1,5.4,2.4,0,6,2.4,5.4
12.85,0,az05,Coolidge,1,2023-07-01T21:00:00Z,182,2100,2023,-2.5,27.6,0.1,0.01,29.4,85,0,0,10,0,0,34.3,93.7,36.5,97.7,31.9,89.4,0.51,4.9,6,2.7,4.3,1.9,2023-07-01T20:05:20-07:00,266,6.3,2.8,4.3,1.9,0,18,1.8,4
12.82,0,az05,Coolidge,1,2023-07-01T22:00:00Z,182,2200,2023,-1,30.3,0.1,0,27.4,81.3,0,0,12,0,0,32.2,90,35.9,96.6,31.9,89.4,0.57,4.25,3.6,1.6,0.7,0.3,2023-07-01T21:42:00-07:00,49,4.9,2.2,0.7,0.3,0,43,0.1,0.2
12.79,0,az05,Coolidge,1,2023-07-01T23:00:00Z,182,2300,2023,1.3,34.3,0.1,0,24.7,76.5,0,0,17,0,0,29.3,84.7,35.2,95.4,31.9,89.4,0.67,3.41,5.1,2.3,2.7,1.2,2023-07-01T22:31:30-07:00,131,5.4,2.4,2.7,1.2,0,24,1.1,2.5
12.77,0,az05,Coolidge,1,2023-07-01T23:59:59Z,182,2400,2023,2.3,36.1,0.1,0,25.8,78.4,0,0,17,0,0,30.3,86.5,34.5,94.1,32,89.6,0.72,3.62,12.1,5.4,3.6,1.6,2023-07-01T23:59:50-07:00,282,15.4,6.9,3.8,1.7,0,53,0.8,1.8
12.74,0,az05,Coolidge,1,2023-07-02T01:00:00Z,183,0100,2023,1.1,33.9,0.2,0.01,27.9,82.2,0,0,14,0,0,32.5,90.5,34,93.2,32,89.6,0.66,4.28,13.6,6.1,8.7,3.9,2023-07-02T00:21:50-07:00,284,16.6,7.4,8.5,3.8,0,57,1.9,4.3
12.72,0,az05,Coolidge,1,2023-07-02T02:00:00Z,183,0200,2023,4.5,40,0.1,0,20,68.1,0,0,28,0,0,24.3,75.7,33.5,92.3,32,89.6,0.84,2.21,7.8,3.5,5.4,2.4,2023-07-02T01:19:40-07:00,159,8.3,3.7,5.4,2.4,0,20,2.2,4.9
12.7,0,az05,Coolidge,1,2023-07-02T03:00:00Z,183,0300,2023,3.4,38.1,0.1,0,19,66.2,0,0,27,0,0,23.4,74.1,33.1,91.6,32.1,89.8,0.78,2.1,7.2,3.2,3.4,1.5,2023-07-02T02:42:10-07:00,188,7.6,3.4,3.4,1.5,0,11,1.4,3.1
12.67,0,az05,Coolidge,1,2023-07-02T04:00:00Z,183,0400,2023,5.1,41.2,0.1,0,18.4,65.1,0,0,32,0,0,22.6,72.7,32.6,90.7,32.1,89.8,0.88,1.86,5.1,2.3,3.1,1.4,2023-07-02T03:17:50-07:00,209,5.6,2.5,3.1,1.4,0,20,1.3,2.9
12.64,0,az05,Coolidge,1,2023-07-02T05:00:00Z,183,0500,2023,5.8,42.4,0.1,0,17.3,63.1,0,0,36,0,0,21.4,70.5,32.1,89.8,32.1,89.8,0.92,1.63,5.6,2.5,4.3,1.9,2023-07-02T04:26:00-07:00,221,5.8,2.6,4.3,1.9,0,29,1.6,3.6
12.62,0,az05,Coolidge,1,2023-07-02T06:00:00Z,183,0600,2023,4.8,40.6,0.1,0,18.9,66,0,0,35,0.08,1.91,20.6,69.1,31.6,88.9,32.2,90,0.86,1.57,4.7,2.1,3.4,1.5,2023-07-02T05:30:00-07:00,106,4.9,2.2,3.4,1.5,0,20,1.4,3.1
12.66,0,az05,Coolidge,1,2023-07-02T07:00:00Z,183,0700,2023,4.6,40.3,0.1,0,21.6,70.8,0,0,29,0.6,14.34,24.1,75.4,31.2,88.2,32.2,90,0.85,2.15,3.1,1.4,1.3,0.6,2023-07-02T06:00:10-07:00,90,3.1,1.4,1.3,0.6,0,17,0.5,1.1
12.85,0,az05,Coolidge,1,2023-07-02T08:00:00Z,183,0800,2023,4.6,40.3,0.3,0.01,24.8,76.7,0,0,22,1.34,32.03,28.7,83.7,30.9,87.6,32.2,90,0.85,3.09,3.6,1.6,1.6,0.7,2023-07-02T07:57:20-07:00,188,4.3,1.9,1.6,0.7,0,24,0.6,1.3
13.36,0,az05,Coolidge,1,2023-07-02T09:00:00Z,183,0900,2023,7,44.5,0.5,0.02,27.2,81,0,0,21,2.08,49.71,32.1,89.8,31,87.8,32.2,90,1,3.78,6.9,3.1,4.5,2,2023-07-02T08:54:50-07:00,195,8.5,3.8,4.5,2,0,16,1.9,4.3
13.65,0,az05,Coolidge,1,2023-07-02T10:00:00Z,183,1000,2023,5.4,41.8,0.8,0.03,29,84.2,0,0,16,2.74,65.49,35.4,95.7,31.5,88.7,32.2,90,0.9,4.85,8.3,3.7,6,2.7,2023-07-02T09:11:00-07:00,209,10.3,4.6,6,2.7,0,17,2.6,5.8
13.61,0,az05,Coolidge,1,2023-07-02T11:00:00Z,183,1100,2023,4.3,39.7,0.9,0.04,30.1,86.1,0,0,13,3.26,77.92,37.7,99.9,32.3,90.1,32.2,90,0.83,5.71,7.8,3.5,4.9,2.2,2023-07-02T10:00:20-07:00,223,8.9,4,4.9,2.2,0,25,2,4.5
13.32,0,az05,Coolidge,1,2023-07-02T12:00:00Z,183,1200,2023,5,40.9,1,0.04,30.9,87.7,0,0,12,3.58,85.56,39.3,102.7,33.3,91.9,32.2,90,0.87,6.23,10.1,4.5,4.9,2.2,2023-07-02T11:40:10-07:00,287,12.3,5.5,4.9,2.2,250,35,1.8,4
13.12,0,az05,Coolidge,1,2023-07-02T13:00:00Z,183,1300,2023,6.7,44,1.1,0.04,31.1,88.1,0,0,14,3.68,87.95,39.5,103.1,34.4,93.9,32.2,90,0.98,6.21,11.6,5.2,7.8,3.5,2023-07-02T12:52:10-07:00,264,13.6,6.1,7.8,3.5,277,25,3.2,7.2
13.11,0,az05,Coolidge,1,2023-07-02T14:00:00Z,183,1400,2023,6.8,44.3,1.1,0.04,31.6,88.9,0,0,13,3.55,84.85,40.5,104.9,35.4,95.7,32.2,90,0.99,6.58,11,4.9,7.2,3.2,2023-07-02T13:07:10-07:00,281,14.1,6.3,7.2,3.2,274,24,2.9,6.5
13.08,0,az05,Coolidge,1,2023-07-02T15:00:00Z,183,1500,2023,5.8,42.4,1,0.04,31.6,89,0,0,12,3.21,76.72,40.8,105.4,36.3,97.3,32.2,90,0.92,6.77,14.3,6.4,10.3,4.6,2023-07-02T14:14:50-07:00,278,18.3,8.2,10.3,4.6,273,19,4.3,9.6
13.08,0,az05,Coolidge,1,2023-07-02T16:00:00Z,183,1600,2023,5.3,41.5,0.9,0.03,31.6,89,0,0,11,2.69,64.29,40.9,105.6,36.9,98.4,32.1,89.8,0.89,6.84,15,6.7,10.1,4.5,2023-07-02T15:07:30-07:00,268,24.2,10.8,9.8,4.4,281,26,4,8.9
13.1,0,az05,Coolidge,1,2023-07-02T17:00:00Z,183,1700,2023,5.3,41.5,0.7,0.03,31.5,88.7,0,0,12,2.04,48.76,40.6,105.1,37.3,99.1,32.1,89.8,0.89,6.72,13,5.8,9.6,4.3,2023-07-02T16:01:50-07:00,317,16.6,7.4,9.6,4.3,283,22,3.9,8.7
13.12,0,az05,Coolidge,1,2023-07-02T18:00:00Z,183,1800,2023,4.5,40,0.5,0.02,31.3,88.3,0,0,11,1.25,29.88,40.2,104.4,37.5,99.5,32.1,89.8,0.84,6.62,13.9,6.2,10.3,4.6,2023-07-02T17:07:30-07:00,273,17,7.6,10.3,4.6,283,16,4.4,9.8
12.94,0,az05,Coolidge,1,2023-07-02T19:00:00Z,183,1900,2023,3.2,37.8,0.3,0.01,30.8,87.4,0,0,11,0.58,13.86,39.3,102.7,37.4,99.3,32.1,89.8,0.77,6.34,11.6,5.2,9.4,4.2,2023-07-02T18:18:10-07:00,275,15.4,6.9,9.4,4.2,281,12,4.1,9.2
12.87,0,az05,Coolidge,1,2023-07-02T20:00:00Z,183,2000,2023,2.7,36.8,0.2,0.01,29.7,85.4,0,0,12,0.08,1.91,37.2,99,37.1,98.8,32.1,89.8,0.74,5.62,11.9,5.3,7.6,3.4,2023-07-02T19:10:50-07:00,276,14.8,6.6,7.6,3.4,276,10,3.4,7.6
12.85,0,az05,Coolidge,1,2023-07-02T21:00:00Z,183,2100,2023,2.7,36.8,0.2,0.01,32.1,89.8,0,0,12,0,0,36.6,97.9,36.6,97.9,32.1,89.8,0.74,5.42,11.6,5.2,8.3,3.7,2023-07-02T20:35:00-07:00,280,15.2,6.8,8.3,3.7,278,10,3.7,8.3
12.83,0,az05,Coolidge,1,2023-07-02T22:00:00Z,183,2200,2023,3.6,38.5,0.2,0.01,30.9,87.7,0,0,14,0,0,35.3,95.5,36.1,97,32.2,90,0.79,4.93,8.7,3.9,7.2,3.2,2023-07-02T21:10:40-07:00,271,10.5,4.7,7.2,3.2,271,8,3.2,7.2
12.81,0,az05,Coolidge,1,2023-07-02T23:00:00Z,183,2300,2023,4.5,40,0.2,0.01,29.9,85.9,0,0,16,0,0,34.2,93.6,35.5,95.9,32.2,90,0.84,4.55,8.7,3.9,7.2,3.2,2023-07-02T22:53:30-07:00,263,9.8,4.4,7.2,3.2,266,8,3.2,7.2
13,0,az06,Maricopa,1,2023-07-01T19:00:00Z,182,1900,2023,2.3,36.1,0.2,0.01,31.3,88.4,0,0,9,0.61,14.58,40.8,105.4,33.7,92.7,27.9,82.2,0.72,6.99,9.2,4.1,5.1,2.3,2023-07-01T18:58:40-07:00,250,11,4.9,5.1,2.3,262,19,2.2,4.9
12.95,0,az06,Maricopa,1,2023-07-01T20:00:00Z,182,2000,2023,2.3,36.1,0.2,0.01,30.1,86.2,0,0,11,0.09,2.15,38.1,100.6,32.8,91,28,82.4,0.72,5.95,6.7,3,3.8,1.7,2023-07-01T19:00:10-07:00,256,6.3,2.8,3.8,1.7,257,16,1.6,3.6
12.93,0,az06,Maricopa,1,2023-07-01T21:00:00Z,182,2100,2023,1.5,34.7,0.1,0,31.1,88,0,0,12,0,0,35.7,96.3,31.9,89.4,28,82.4,0.68,5.18,4.3,1.9,2.9,1.3,2023-07-01T20:50:20-07:00,253,4.9,2.2,2.9,1.3,257,13,1.3,2.9
12.9,0,az06,Maricopa,1,2023-07-01T22:00:00Z,182,2200,2023,1.3,34.3,0.1,0,29.4,85,0,0,13,0,0,34,93.2,30.9,87.6,28.1,82.6,0.67,4.65,4.3,1.9,3.1,1.4,2023-07-01T21:08:40-07:00,274,5.4,2.4,3.1,1.4,266,15,1.3,2.9
12.87,0,az06,Maricopa,1,2023-07-01T23:00:00Z,182,2300,2023,1.3,34.3,0.1,0.01,29,84.2,0,0,13,0,0,33.6,92.5,30.1,86.2,28.2,82.8,0.67,4.54,6.7,3,4.5,2,2023-07-01T22:39:50-07:00,256,8.5,3.8,4.7,2.1,255,16,2,4.5
12.86,0,az06,Maricopa,1,2023-07-01T23:59:59Z,182,2400,2023,0.6,33.2,0.1,0.01,28.6,83.4,0,0,13,0,0,33.2,91.8,29.4,84.9,28.2,82.8,0.64,4.44,8.5,3.8,5.8,2.6,2023-07-01T23:54:40-07:00,248,11,4.9,6,2.7,249,14,2.6,5.8
12.83,0,az06,Maricopa,1,2023-07-02T01:00:00Z,183,0100,2023,0.9,33.5,0.2,0.01,29.5,85.2,0,0,12,0,0,34.2,93.6,28.9,84,28.3,82.9,0.65,4.73,11.4,5.1,8.1,3.6,2023-07-02T00:58:20-07:00,249,13.6,6.1,8.3,3.7,256,17,3.5,7.8
12.82,0,az06,Maricopa,1,2023-07-02T02:00:00Z,183,0200,2023,0.4,32.8,0.2,0.01,29,84.2,0,0,12,0,0,33.7,92.7,28.5,83.3,28.3,82.9,0.63,4.59,13,5.8,7.6,3.4,2023-07-02T01:13:30-07:00,246,14.3,6.4,7.4,3.3,260,18,3.2,7.2
12.81,0,az06,Maricopa,1,2023-07-02T03:00:00Z,183,0300,2023,1.9,35.4,0.1,0,26.6,79.9,0,0,15,0,0,31.2,88.2,28.1,82.6,28.4,83.1,0.7,3.86,8.3,3.7,4.5,2,2023-07-02T02:48:50-07:00,180,9.6,4.3,4.5,2,211,53,1,2.2
12.79,0,az06,Maricopa,1,2023-07-02T04:00:00Z,183,0400,2023,2.7,36.8,0.1,0.01,23.3,74,0,0,20,0,0,27.8,82,27.6,81.7,28.4,83.1,0.74,2.99,8.9,4,6.7,3,2023-07-02T03:50:50-07:00,159,10.3,4.6,6.7,3,167,10,3,6.7
12.77,0,az06,Maricopa,1,2023-07-02T05:00:00Z,183,0500,2023,2.3,36.1,0.1,0.01,22.1,71.8,0,0,21,0,0,26.6,79.9,27.1,80.8,28.4,83.1,0.72,2.77,9.6,4.3,7.4,3.3,2023-07-02T04:30:00-07:00,160,10.5,4.7,7.4,3.3,163,7,3.3,7.4
12.75,0,az06,Maricopa,1,2023-07-02T06:00:00Z,183,0600,2023,1.7,35,0.2,0.01,22.9,73.3,0,0,20,0.06,1.43,26.3,79.3,26.6,79.9,28.4,83.1,0.69,2.72,9.6,4.3,8.3,3.7,2023-07-02T05:26:20-07:00,161,11,4.9,8.3,3.7,164,8,3.7,8.3
12.77,0,az06,Maricopa,1,2023-07-02T07:00:00Z,183,0700,2023,2.7,36.8,0.2,0.01,23.9,75,0,0,20,0.52,12.43,27.6,81.7,26.3,79.3,28.4,83.1,0.74,2.95,8.9,4,7.6,3.4,2023-07-02T06:00:30-07:00,161,10.5,4.7,7.6,3.4,164,9,3.4,7.6
12.99,0,az06,Maricopa,1,2023-07-02T08:00:00Z,183,0800,2023,3.6,38.5,0.4,0.01,25.9,78.7,0,0,18,1.22,29.16,30.5,86.9,26.5,79.7,28.4,83.1,0.79,3.57,9.8,4.4,7.2,3.2,2023-07-02T07:11:10-07:00,161,11.6,5.2,6.9,3.1,164,10,3.1,6.9
13.44,0,az06,Maricopa,1,2023-07-02T09:00:00Z,183,0900,2023,4.8,40.6,0.5,0.02,27.8,82.1,0,0,17,1.94,46.37,33.5,92.3,27.4,81.3,28.3,82.9,0.86,4.33,6.9,3.1,5.4,2.4,2023-07-02T08:55:20-07:00,215,8.5,3.8,5.4,2.4,179,19,2.3,5.1
13.74,0,az06,Maricopa,1,2023-07-02T10:00:00Z,183,1000,2023,5.1,41.2,0.7,0.03,29.5,85,0,0,15,2.54,60.71,36.3,97.3,28.8,83.8,28.3,82.9,0.88,5.16,6.5,2.9,4.7,2.1,2023-07-02T09:21:10-07:00,216,8.1,3.6,4.5,2,213,28,1.8,4
13.71,0,az06,Maricopa,1,2023-07-02T11:00:00Z,183,1100,2023,5,40.9,0.8,0.03,30.4,86.7,0,0,13,3.1,74.09,38.2,100.8,30.6,87.1,28.2,82.8,0.87,5.82,5.8,2.6,3.8,1.7,2023-07-02T10:38:50-07:00,250,7.4,3.3,3.8,1.7,270,30,1.4,3.1
13.62,0,az06,Maricopa,1,2023-07-02T12:00:00Z,183,1200,2023,5,40.9,1,0.04,31.1,88.1,0,0,12,3.44,82.22,39.8,103.6,32.4,90.3,28.2,82.8,0.87,6.42,8.7,3.9,4.5,2,2023-07-02T11:43:50-07:00,248,13.4,6,4.5,2,283,35,1.6,3.6
13.23,0,az06,Maricopa,1,2023-07-02T13:00:00Z,183,1300,2023,3.2,37.8,1.1,0.04,31.6,88.9,0,0,10,3.59,85.8,41.3,106.3,34,93.2,28.1,82.6,0.77,7.13,12.3,5.5,7.2,3.2,2023-07-02T12:46:40-07:00,238,15.2,6.8,7.2,3.2,278,27,2.8,6.3
13.2,0,az06,Maricopa,1,2023-07-02T14:00:00Z,183,1400,2023,2.3,36.1,1.1,0.04,31.8,89.3,0,0,9,3.51,83.89,42,107.6,35.2,95.4,28.1,82.6,0.72,7.47,12.3,5.5,8.1,3.6,2023-07-02T13:12:00-07:00,250,16.1,7.2,8.1,3.6,271,27,3.2,7.2
13.18,0,az06,Maricopa,1,2023-07-02T15:00:00Z,183,1500,2023,2.5,36.4,1,0.04,32.1,89.7,0,0,9,3.21,76.72,42.6,108.7,36.2,97.2,28.1,82.6,0.73,7.74,14.1,6.3,8.5,3.8,2023-07-02T14:43:00-07:00,247,19.2,8.6,8.5,3.8,281,24,3.5,7.8
13.17,0,az06,Maricopa,1,2023-07-02T16:00:00Z,183,1600,2023,3.4,38.1,0.9,0.04,32.2,90,0,0,9,2.72,65.01,42.8,109,36.7,98.1,28.1,82.6,0.78,7.78,14.1,6.3,8.7,3.9,2023-07-02T15:31:00-07:00,250,16.3,7.3,8.9,4,273,22,3.7,8.3
13.17,0,az06,Maricopa,1,2023-07-02T17:00:00Z,183,1700,2023,3.2,37.8,0.7,0.03,32,89.7,0,0,9,2.07,49.47,42.4,108.3,36.8,98.2,28.1,82.6,0.77,7.62,14.8,6.6,10.3,4.6,2023-07-02T16:03:30-07:00,252,20.6,9.2,10.3,4.6,258,18,4.3,9.6
13.17,0,az06,Maricopa,1,2023-07-02T18:00:00Z,183,1800,2023,3.2,37.8,0.5,0.02,31.9,89.4,0,0,9,1.34,32.03,42,107.6,36.5,97.7,28.1,82.6,0.77,7.45,13.9,6.2,9.4,4.2,2023-07-02T17:06:00-07:00,254,17.4,7.8,9.4,4.2,258,18,4,8.9
12.99,0,az06,Maricopa,1,2023-07-02T19:00:00Z,183,1900,2023,3.6,38.5,0.3,0.01,31.6,88.8,0,0,10,0.6,14.34,41,105.8,35.9,96.6,28.2,82.8,0.79,6.97,9.4,4.2,7.4,3.3,2023-07-02T18:03:10-07:00,267,12.8,5.7,7.6,3.4,264,16,3.2,7.2
12.95,0,az06,Maricopa,1,2023-07-02T20:00:00Z,183,2000,2023,3.9,39.1,0.2,0.01,30.6,87.1,0,0,12,0.08,1.91,38.8,101.8,35,95,28.2,82.8,0.81,6.11,8.7,3.9,6,2.7,2023-07-02T19:00:30-07:00,273,11.4,5.1,6,2.7,260,16,2.6,5.8
12.93,0,az06,Maricopa,1,2023-07-02T21:00:00Z,183,2100,2023,4.5,40,0.2,0.01,32.8,91,0,0,13,0,0,37.1,98.8,34.1,93.4,28.3,82.9,0.84,5.48,7.8,3.5,6.3,2.8,2023-07-02T20:57:10-07:00,264,11,4.9,6.3,2.8,256,14,2.7,6
12.9,0,az06,Maricopa,1,2023-07-02T22:00:00Z,183,2200,2023,5,40.9,0.2,0.01,32.2,90,0,0,14,0,0,36.5,97.7,33.3,91.9,28.4,83.1,0.87,5.25,9.8,4.4,6.9,3.1,2023-07-02T21:59:50-07:00,252,13.6,6.1,6.9,3.1,257,17,3,6.7
12.87,0,az06,Maricopa,1,2023-07-02T23:00:00Z,183,2300,2023,7.1,44.8,0.2,0.01,31.9,89.5,0,0,17,0,0,35.9,96.6,32.6,90.7,28.5,83.3,1.01,4.9,11,4.9,6.9,3.1,2023-07-02T22:07:00-07:00,247,15.2,6.8,6.9,3.1,257,17,3,6.7
12.98,0,az07,Aguila,1,2023-07-01T19:00:00Z,182,1900,2023,-4.1,24.6,0.3,0.01,31,87.8,0,0,6,0.67,16.01,40.9,105.6,37.9,100.2,26.8,80.2,0.45,7.31,8.5,3.8,6.3,2.8,2023-07-01T18:02:20-07:00,208,10.3,4.6,6.3,2.8,254,29,2.5,5.6
12.94,0,az07,Aguila,1,2023-07-01T20:00:00Z,182,2000,2023,-3.8,25.1,0.2,0.01,29.6,85.4,0,0,7,0.13,3.11,37.9,100.2,37.4,99.3,26.8,80.2,0.46,6.14,7.6,3.4,4.7,2.1,2023-07-01T19:01:10-07:00,257,8.3,3.7,4.7,0,267,10,2,4.5
12.9,0,az07,Aguila,1,2023-07-01T21:00:00Z,182,2100,2023,-4.4,24,0.1,0,28.8,83.8,0,0,8,0,0,33.9,93,36.5,97.7,26.8,80.2,0.44,4.86,4.9,2.2,3.8,1.7,2023-07-01T20:04:30-07:00,258,5.6,2.5,3.8,0,239,10,1.6,3.6
12.88,0,az07,Aguila,1,2023-07-01T22:00:00Z,182,2200,2023,-3.8,25.1,0.1,0,26.8,80.2,0,0,10,0,0,31.8,89.2,35.6,96.1,26.8,80.2,0.46,4.25,5.1,2.3,3.6,1.6,2023-07-01T21:20:40-07:00,254,5.6,2.5,3.6,0,260,19,1.5,3.4
12.85,0,az07,Aguila,1,2023-07-01T23:00:00Z,182,2300,2023,-1.9,28.5,0.1,0,23.4,74.2,0,0,14,0,0,28.3,82.9,34.6,94.3,26.9,80.4,0.53,3.33,4.7,2.1,2.2,1,2023-07-01T22:11:40-07:00,258,4.9,2.2,2.2,0,309,60,0.3,0.7
12.84,0,az07,Aguila,1,2023-07-01T23:59:59Z,182,2400,2023,-2.5,27.6,0.1,0,21.7,71,0,0,15,0,0,26.6,79.9,33.7,92.7,26.9,80.4,0.51,2.99,3.8,1.7,2.5,1.1,2023-07-01T23:58:10-07:00,322,4.7,2.1,2.5,0,331,31,0.9,2
12.81,0,az07,Aguila,1,2023-07-02T01:00:00Z,183,0100,2023,-1.4,29.4,0.1,0,22.4,72.4,0,0,15,0,0,27.3,81.1,32.9,91.2,26.9,80.4,0.55,3.11,5.6,2.5,3.6,1.6,2023-07-02T00:53:30-07:00,72,6.3,2.8,3.6,0,322,57,0.8,1.8
12.79,0,az07,Aguila,1,2023-07-02T02:00:00Z,183,0200,2023,0.6,33.2,0.1,0,20.6,69.1,0,0,20,0,0,25.3,77.5,32.2,90,27,80.6,0.64,2.61,4.7,2.1,2.7,1.2,2023-07-02T01:02:50-07:00,87,4.9,2.2,2.7,0,57,46,0.8,1.8
12.77,0,az07,Aguila,1,2023-07-02T03:00:00Z,183,0300,2023,-0,32,0.1,0,19.6,67.2,0,0,20,0,0,24.3,75.7,31.6,88.9,27,80.6,0.61,2.42,5.1,2.3,2.7,1.2,2023-07-02T02:36:20-07:00,113,6.3,2.8,2.7,0,119,21,1.1,2.5
12.75,0,az07,Aguila,1,2023-07-02T04:00:00Z,183,0400,2023,-1,30.3,0.1,0,17.7,63.8,0,0,21,0,0,22.5,72.5,31,87.8,27.1,80.8,0.57,2.15,5.4,2.4,3.1,1.4,2023-07-02T03:48:00-07:00,153,5.8,2.6,3.1,0,120,25,1.2,2.7
12.74,0,az07,Aguila,1,2023-07-02T05:00:00Z,183,0500,2023,-0.7,30.7,0.1,0,17.4,63.4,0,0,22,0,0,22.2,72,30.4,86.7,27.1,80.8,0.58,2.11,4.9,2.2,3.1,1.4,2023-07-02T04:26:00-07:00,119,5.6,2.5,3.1,0,102,15,1.4,3.1
12.72,0,az07,Aguila,1,2023-07-02T06:00:00Z,183,0600,2023,-1.4,29.4,0.1,0,19.4,66.9,0,0,21,0.07,1.67,21.8,71.2,29.9,85.8,27.1,80.8,0.55,2.07,5.1,2.3,3.6,1.6,2023-07-02T05:54:50-07:00,112,6.3,2.8,3.6,0,108,12,1.5,3.4
12.73,0,az07,Aguila,1,2023-07-02T07:00:00Z,183,0700,2023,0.9,33.5,0.1,0,20.7,69.2,0,0,23,0.54,12.91,23.3,73.9,29.5,85.1,27.2,81,0.65,2.22,3.8,1.7,1.8,0.8,2023-07-02T06:55:10-07:00,149,4.3,1.9,1.8,0,158,13,0.8,1.8
12.76,0,az07,Aguila,1,2023-07-02T08:00:00Z,183,0800,2023,0.9,33.5,0.3,0.01,24.6,76.3,0,0,17,1.25,29.88,28.9,84,29.3,84.7,27.2,81,0.65,3.36,5.6,2.5,4.3,1.9,2023-07-02T07:29:30-07:00,117,6.3,2.8,4.3,0,121,14,1.8,4
12.94,0,az07,Aguila,1,2023-07-02T09:00:00Z,183,0900,2023,-0,32,0.5,0.02,28.3,82.9,0,0,11,2,47.8,34.9,94.8,29.6,85.3,27.2,81,0.61,5.01,3.8,1.7,2,0.9,2023-07-02T08:24:00-07:00,83,4.3,1.9,2,0,85,20,0.8,1.8
13.35,0,az07,Aguila,1,2023-07-02T10:00:00Z,183,1000,2023,-1.2,29.9,0.7,0.03,30,86,0,0,8,2.65,63.34,38.3,100.9,30.4,86.7,27.2,81,0.56,6.18,5.6,2.5,1.6,0.7,2023-07-02T09:58:40-07:00,214,6.7,3,1.8,0,250,59,0.2,0.4
13.45,0,az07,Aguila,1,2023-07-02T11:00:00Z,183,1100,2023,-2.2,28,0.9,0.03,30.4,86.7,0,0,7,3.15,75.29,39.3,102.7,31.7,89.1,27.2,81,0.52,6.6,7.2,3.2,3.8,1.7,2023-07-02T10:48:00-07:00,159,8.7,3.9,3.8,0,172,53,0.9,2
13.53,0,az07,Aguila,1,2023-07-02T12:00:00Z,183,1200,2023,-2.5,27.6,1,0.04,31,87.7,0,0,7,3.46,82.7,40.6,105.1,33.1,91.6,27.2,81,0.51,7.11,9.6,4.3,5.8,2.6,2023-07-02T11:02:30-07:00,186,16.8,7.5,5.8,0,167,32,2.2,4.9
13.5,0,az07,Aguila,1,2023-07-02T13:00:00Z,183,1300,2023,-2.5,27.6,1.1,0.04,31.3,88.4,0,0,6,3.57,85.33,41.5,106.7,34.6,94.3,27.2,81,0.51,7.47,11,4.9,6.7,3,2023-07-02T12:51:00-07:00,276,15.4,6.9,6.7,0,263,41,2.3,5.1
